"column","variable","label","value_labels","class","type","n_na","range"
"288","brief11","Parent Reported: BRIEF - Has trouble getting used to new situations (classes, groups, friends, etc.).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"289","brief12","Parent Reported: BRIEF - Has a short attention span.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"290","brief13","Parent Reported: BRIEF - Has poor understanding of own strengths and weaknesses.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"291","brief14","Parent Reported: BRIEF - Has outbursts for little reason.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"292","brief15","Parent Reported: BRIEF - Gets caught up in details and misses the big picture. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","12","c(1, 3)"
"293","brief16","Parent Reported: BRIEF - Gets out of control more than friends.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"294","brief17","Parent Reported: BRIEF - Gets stuck on one topic or activity.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"295","brief18","Parent Reported: BRIEF - Forgets his/her name.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 2)"
"296","brief19","Parent Reported: BRIEF - Has trouble with chores or tasks that have more than one step.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"297","brief20","Parent Reported: BRIEF - Does not realize that certain actions bother others.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"298","brief21","Parent Reported: BRIEF - Written work is poorly organized.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"299","brief22","Parent Reported: BRIEF - Small events trigger big reactions.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"300","brief23","Parent Reported: BRIEF - Has good ideas but does not get job done (lacks follow-through).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"301","brief24","Parent Reported: BRIEF - Talks at the wrong time.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"302","brief25","Parent Reported: BRIEF - Has trouble finishing tasks (chores, homework, etc.).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"303","brief26","Parent Reported: BRIEF - Does not notice when his/her behavior causes negative reactions.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"304","brief27","Parent Reported: BRIEF - Reacts more strongly to situations than other children. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","12","c(1, 3)"
"305","brief28","Parent Reported: BRIEF - Has trouble remembering things, even for a few minutes.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"306","brief29","Parent Reported: BRIEF - Makes careless errors.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"307","brief30","Parent Reported: BRIEF - Gets out of seat at the wrong times.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"308","brief31","Parent Reported: BRIEF - Becomes upset with new situations.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"309","brief32","Parent Reported: BRIEF - Has trouble concentrating on tasks, schoolwork, etc.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"310","brief33","Parent Reported: BRIEF - Has poor handwriting.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"311","brief34","Parent Reported: BRIEF - Mood changes frequently.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"312","brief35","Parent Reported: BRIEF - Has good ideas but cannot get them on paper.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"313","brief36","Parent Reported: BRIEF - Has trouble counting to three.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 1)"
"314","brief37","Parent Reported: BRIEF - Leaves messes that others have to clean up.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"315","brief38","Parent Reported: BRIEF - Needs to be told to begin a task even when willing.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"316","brief39","Parent Reported: BRIEF - Acts too wild or ""out of control"".","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"317","brief40","Parent Reported: BRIEF - Thinks too much about the same topic.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"318","brief41","Parent Reported: BRIEF - Forgets what he/she was doing.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 2)"
"319","brief42","Parent Reported: BRIEF - Does not check work for mistakes.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"320","brief43","Parent Reported: BRIEF - Angry or tearful outbursts are intense but end suddenly.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"321","brief44","Parent Reported: BRIEF - Becomes overwhelmed by large assignments. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","12","c(1, 3)"
"322","brief45","Parent Reported: BRIEF - Loses lunch box, lunch money, permission slips, homework, etc. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","13","c(1, 3)"
"323","brief46","Parent Reported: BRIEF - Needs help from an adult to stay on task.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"324","brief47","Parent Reported: BRIEF - Forgets to hand in homework, even when completed. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","12","c(1, 2)"
"325","brief48","Parent Reported: BRIEF - Has trouble putting the breaks on his/her actions.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"326","brief49","Parent Reported: BRIEF - Resists changes of routine, foods, places, etc.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"327","brief50","Parent Reported: BRIEF - Has trouble getting started on homework or tasks.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"328","brief51","Parent Reported: BRIEF - Mood is easily influenced by the situation.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"329","brief52","Parent Reported: BRIEF - Underestimates time needed to finish tasks.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"330","brief53","Parent Reported: BRIEF - Does not bring home homework, assignment sheets, materials, etc. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","13","c(1, 2)"
"331","brief54","Parent Reported: BRIEF - Cannot find the front door of home.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 1)"
"332","brief55","Parent Reported: BRIEF - Does not take initiative.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"333","brief56","Parent Reported: BRIEF - Becomes upset too easily.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"334","brief57","Parent Reported: BRIEF - Starts assignments or tasks at the last minute. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","12","c(1, 3)"
"335","brief58","Parent Reported: BRIEF - Has trouble moving from one activity to another.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"336","brief59","Parent Reported: BRIEF - Has trouble carrying out the actions needed to reach goals (saving money for special item, studying to get a good grade, etc.).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"337","brief60","Parent Reported: BRIEF - Is disturbed by change of teacher or class. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","13","c(1, 3)"
"338","brief61","Parent Reported: BRIEF - Has trouble organizing activities with friends. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","12","c(1, 2)"
"339","brief62","Parent Reported: BRIEF - Becomes too silly.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"340","brief63","Parent Reported: BRIEF - Leaves a trail of belongings wherever he/she goes.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"341","brief2_inhibit","BRIEF2 Inhibition Raw Score","NULL","numeric","double","11","c(9, 23)"
"342","brief2_inhibit_t","BRIEF2 Inhibition T-Score","NULL","numeric","double","11","c(40, 78)"
"343","brief2_inhibit_p","BRIEF2 Inhibition Percentile","NULL","character","character","11","c(""20"", ""99"")"
"344","brief2_selfmon","BRIEF2 Self-Monitoring Raw Score","NULL","numeric","double","11","c(4, 12)"
"345","brief2_selfmon_t","BRIEF2 Self-Monitoring T-Score","NULL","numeric","double","11","c(38, 78)"
"346","brief2_selfmon_p","BRIEF2 Self-Monitoring Percentile","NULL","character","character","11","c("">99"", ""98"")"
"347","brief2_shift","BRIEF2 Shifting Raw Score","NULL","numeric","double","13","c(8, 21)"
"348","brief2_shift_t","BRIEF2 Shifting T-Score","NULL","numeric","double","13","c(39, 79)"
"349","brief2_shift_p","BRIEF2 Shifting Percentile","NULL","character","character","13","c(""20"", ""99"")"
"350","brief2_emcont","BRIEF2 Emotional Control Raw Score","NULL","numeric","double","12","c(8, 24)"
"351","brief2_emcont_t","BRIEF2 Emotional Control T-Score","NULL","numeric","double","12","c(40, 83)"
"352","brief2_emcont_p","BRIEF2 Emotional Control Percentile","NULL","character","character","12","c("">99"", ""99"")"
"353","brief2_initiate","BRIEF2 Initiate Raw Score","NULL","numeric","double","12","c(5, 13)"
"354","brief2_initiate_t","BRIEF2 Initiate T-Score","NULL","numeric","double","12","c(38, 75)"
"355","brief2_initiate_p","BRIEF2 Initiate Percentile","NULL","character","character","12","c(""23"", ""99"")"
"356","brief2_wm","BRIEF2 Working Memory Raw Score","NULL","numeric","double","11","c(8, 20)"
"357","brief2_wm_t","BRIEF2 Working Memory T-Score","NULL","numeric","double","11","c(37, 72)"
"358","brief2_wm_p","BRIEF2 Working Memory Percentile","NULL","character","character","11","c(""14"", ""98"")"
"359","brief2_planorg","BRIEF2 Planing and Organization Raw Score","NULL","numeric","double","15","c(8, 19)"
"360","brief2_planorg_t","BRIEF2 Planing and Organization T-Score","NULL","numeric","double","15","c(37, 66)"
"361","brief2_planorg_p","BRIEF2 Planing and Organization Percentile","NULL","character","character","15","c(""12"", ""99"")"
"362","brief2_taskmon","BRIEF2 Task Monitoring Raw Score","NULL","numeric","double","11","c(5, 15)"
"363","brief2_taskmon_t","BRIEF2 Task Monitoring T-Score","NULL","numeric","double","11","c(35, 73)"
"364","brief2_taskmon_p","BRIEF2 Task Monitoring Percentile","NULL","character","character","11","c("">99"", ""99"")"
"365","brief2_orgmat","BRIEF2 Organization of Materials Raw Score","NULL","numeric","double","14","c(6, 14)"
"366","brief2_orgmat_t","BRIEF2 Organization of Materials T-Score","NULL","numeric","double","14","c(38, 63)"
"367","brief2_orgmat_p","BRIEF2 Organization of Materials Percentile","NULL","character","character","14","c(""17"", ""97"")"
"368","brief2_bri","BRIEF2 Behavioral Regulation Index Raw Score","NULL","numeric","double","11","c(13, 34)"
"369","brief2_bri_t","BRIEF2 Behavioral Regulation Index T-Score","NULL","numeric","double","11","c(39, 77)"
"370","brief2_bri_p","BRIEF2 Behavioral Regulation Index Percentile","NULL","character","character","11","c("">99"", ""99"")"
"371","brief2_eri","BRIEF2 Emotional Regulation Index Raw Score","NULL","numeric","double","14","c(16, 44)"
"372","brief2_eri_t","BRIEF2 Emotional Regulation Index T-Score","NULL","numeric","double","14","c(39, 82)"
"373","brief2_eri_p","BRIEF2 Emotional Regulation Index Percentile","NULL","character","character","14","c(""14"", ""99"")"
"374","brief2_cri","BRIEF2 General Executive Composite Raw Score","NULL","numeric","double","16","c(33, 77)"
"375","brief2_cri_t","BRIEF2 General Executive Composite T-Score","NULL","numeric","double","16","c(37, 67)"
"376","brief2_cri_p","BRIEF2 General Executive Composite Percentile","NULL","character","character","16","c(""12"", ""98"")"
"377","brief2_gec","BRIEF2 Cognitive Regulation Index Raw Score","NULL","numeric","double","17","c(64, 147)"
"378","brief2_gec_t","BRIEF2 Cognitive Regulation Index T-Score","NULL","numeric","double","17","c(38, 76)"
"379","brief2_gec_p","BRIEF2 Cognitive Regulation Index Percentile","NULL","character","character","17","c(""12"", ""99"")"
"380","brief2_negativity","BRIEF2 Negativity Check Raw Score","NULL","numeric","double","13","c(0, 4)"
"381","brief2_negativity_p","BRIEF2 Negativity Check Percentile","c(`<=98` = 0, `99` = 1, `>99` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","13","c(0, 0)"
"382","brief2_negativity_cat","BRIEF2 Negativity Check Category","c(Acceptable = 0, Elevated = 1, `Highly Elevated` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","13","c(0, 0)"
"383","brief2_inconsistency","BRIEF2 Inconsistency Check Raw Score","NULL","numeric","double","11","c(0, 6)"
"384","brief2_inconsistency_p","BRIEF2 Inconsistency Check Percentile","c(`<=98` = 0, `99` = 1, `>99` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(0, 0)"
"385","brief2_inconsistency_cat","BRIEF2 Inconsistency Check Category","c(Acceptable = 0, Questionable = 1, Inconsistant = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(0, 0)"
"386","brief2_infrequency","BRIEF2 Infrequency Check Raw Score","NULL","numeric","double","11","c(0, 1)"
"387","brief2_infrequency_p","BRIEF2 Infrequency Check Percentile","c(`99` = 0, `>99` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(0, 1)"
"388","brief2_infrequency_cat","BRIEF2 Infrequency Check Category","c(Acceptable = 0, Questionable = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(0, 1)"
"389","v7_date","start_date from qualtrics survey meta-data converted to format yyyy-mm-dd in R","NULL","Date","double","41","c(18032, 18835)"
"390","v7_brief1","Visit 7 - Parent Reported: BRIEF - Is fidgety.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"391","v7_brief2","Visit 7 - Parent Reported: BRIEF - Resists or has trouble accepting a different way to solve a problem with schoolwork, friends, tasks, etc.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"392","v7_brief3","Visit 7 - Parent Reported: BRIEF - When given three things to do, remembers only the first or last.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"393","v7_brief4","Visit 7 - Parent Reported: BRIEF - Is unaware of how his/ her behavior affects or bothers others.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"394","v7_brief5","Visit 7 - Parent Reported: BRIEF - Work is sloppy.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"395","v7_brief6","Visit 7 - Parent Reported: BRIEF - Has explosive, angry outburts.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"396","v7_brief7","Visit 7 - Parent Reported: BRIEF - Does not plan ahead for school assignments.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"397","v7_brief8","Visit 7 - Parent Reported: BRIEF - Cannot find things in room or school desk.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"398","v7_brief9","Visit 7 - Parent Reported: BRIEF - Is not a self-starter.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"399","v7_brief10","Visit 7 - Parent Reported: BRIEF - Does not think before doing (is impulsive). -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(1, 3)"
"400","v7_brief11","Visit 7 - Parent Reported: BRIEF - Has trouble getting used to new situations (classes, groups, friends, etc.).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"401","v7_brief12","Visit 7 - Parent Reported: BRIEF - Has a short attention span. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(1, 3)"
"402","v7_brief13","Visit 7 - Parent Reported: BRIEF - Has poor understanding of own strengths and weaknesses.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"403","v7_brief14","Visit 7 - Parent Reported: BRIEF - Has outbursts for little reason.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"404","v7_brief15","Visit 7 - Parent Reported: BRIEF - Gets caught up in details and misses the big picture.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"405","v7_brief16","Visit 7 - Parent Reported: BRIEF - Gets out of control more than friends.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"406","v7_brief17","Visit 7 - Parent Reported: BRIEF - Gets stuck on one topic or activity.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"407","v7_brief18","Visit 7 - Parent Reported: BRIEF - Forgets his/her name.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 1)"
"408","v7_brief19","Visit 7 - Parent Reported: BRIEF - Has trouble with chores or tasks that have more than one step.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"409","v7_brief20","Visit 7 - Parent Reported: BRIEF - Does not realize that certain actions bother others. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(1, 3)"
"410","v7_brief21","Visit 7 - Parent Reported: BRIEF - Written work is poorly organized.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"411","v7_brief22","Visit 7 - Parent Reported: BRIEF - Small events trigger big reactions.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"412","v7_brief23","Visit 7 - Parent Reported: BRIEF - Has good ideas but does not get job done (lacks follow-through).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"413","v7_brief24","Visit 7 - Parent Reported: BRIEF - Talks at the wrong time.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"414","v7_brief25","Visit 7 - Parent Reported: BRIEF - Has trouble finishing tasks (chores, homework, etc.).","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"415","v7_brief26","Visit 7 - Parent Reported: BRIEF - Does not notice when his/her behavior causes negative reactions.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"416","v7_brief27","Visit 7 - Parent Reported: BRIEF - Reacts more strongly to situations than other children.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"417","v7_brief28","Visit 7 - Parent Reported: BRIEF - Has trouble remembering things, even for a few minutes.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"418","v7_brief29","Visit 7 - Parent Reported: BRIEF - Makes careless errors.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"419","v7_brief30","Visit 7 - Parent Reported: BRIEF - Gets out of seat at the wrong times.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"420","v7_brief31","Visit 7 - Parent Reported: BRIEF - Becomes upset with new situations.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"421","v7_brief32","Visit 7 - Parent Reported: BRIEF - Has trouble concentrating on tasks, schoolwork, etc.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"422","v7_brief33","Visit 7 - Parent Reported: BRIEF - Has poor handwriting.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"423","v7_brief34","Visit 7 - Parent Reported: BRIEF - Mood changes frequently.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"424","v7_brief35","Visit 7 - Parent Reported: BRIEF - Has good ideas but cannot get them on paper.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"425","v7_brief36","Visit 7 - Parent Reported: BRIEF - Has trouble counting to three.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 1)"
"426","v7_brief37","Visit 7 - Parent Reported: BRIEF - Leaves messes that others have to clean up.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"427","v7_brief38","Visit 7 - Parent Reported: BRIEF - Needs to be told to begin a task even when willing.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"428","v7_brief39","Visit 7 - Parent Reported: BRIEF - Acts too wild or ""out of control"".","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"429","v7_brief40","Visit 7 - Parent Reported: BRIEF - Thinks too much about the same topic.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"430","v7_brief41","Visit 7 - Parent Reported: BRIEF - Forgets what he/she was doing.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"431","v7_brief42","Visit 7 - Parent Reported: BRIEF - Does not check work for mistakes.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"432","v7_brief43","Visit 7 - Parent Reported: BRIEF - Angry or tearful outbursts are intense but end suddenly.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"433","v7_brief44","Visit 7 - Parent Reported: BRIEF - Becomes overwhelmed by large assignments.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"434","v7_brief45","Visit 7 - Parent Reported: BRIEF - Loses lunch box, lunch money, permission slips, homework, etc.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"435","v7_brief46","Visit 7 - Parent Reported: BRIEF - Needs help from an adult to stay on task.","c(Never = 1, Sometimes = 2, Often = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
