"column","variable","label","value_labels","class","type","n_na","range"
"755","v7_cebq23","Visit 7 - Parent Reported: CEBQ - 23. My child eats more when s/he is happy","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"756","v7_cebq24","Visit 7 - Parent Reported: CEBQ - 24. My child is difficult to please with meals","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"757","v7_cebq25","Visit 7 - Parent Reported: CEBQ - 25. My child eats less when upset","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"758","v7_cebq26","Visit 7 - Parent Reported: CEBQ - 26. My child gets full easily","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"759","v7_cebq27","Visit 7 - Parent Reported: CEBQ - 27. My child eats more when s/he has nothing else to do","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 4)"
"760","v7_cebq28","Visit 7 - Parent Reported: CEBQ - 28. Even if my child is full, s/he finds room to eat his/her favorite food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"761","v7_cebq29","Visit 7 - Parent Reported: CEBQ - 29. If given the chance, my child would drink continuously throughout the day","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 4)"
"762","v7_cebq30","Visit 7 - Parent Reported: CEBQ - 30. My child cannot eat a meal if he/she has had a snack just before","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"763","v7_cebq31","Visit 7 - Parent Reported: CEBQ - 31. If given the chance, my child would always be having a drink","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"764","v7_cebq32","Visit 7 - Parent Reported: CEBQ - 32. My child is interested in tasting food s/he hasn’t tasted before","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"765","v7_cebq33","Visit 7 - Parent Reported: CEBQ - 33. My child decides that s/he doesn’t like a food even without tasting it","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"766","v7_cebq34","Visit 7 - Parent Reported: CEBQ - 34. If given the chance, my child would always have food in his/her mouth","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 4)"
"767","v7_cebq35","Visit 7 - Parent Reported: CEBQ - 35. My child eats more and more slowly over the course of a meal","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"768","v7_cebq_fr","Visit 7 - CEBQ Food Responsiveness Total Score","NULL","numeric","double","47","c(1, 4.2)"
"769","v7_cebq_eoe","Visit 7 - CEBQ Emotional Overeating Total Score","NULL","numeric","double","47","c(1, 3)"
"770","v7_cebq_ef","Visit 7 - CEBQ Enjoyment of Food Total Score","NULL","numeric","double","47","c(1.75, 5)"
"771","v7_cebq_dd","Visit 7 - CEBQ Desire to Drink Total Score","NULL","numeric","double","47","c(1.333, 4.667)"
"772","v7_cebq_sr","Visit 7 - CEBQ Satiety Responsiveness Total Score","NULL","numeric","double","47","c(1.6, 4.2)"
"773","v7_cebq_se","Visit 7 - CEBQ Slowness in Eating Total Score","NULL","numeric","double","47","c(1.25, 5)"
"774","v7_cebq_eue","Visit 7 - CEBQ Emotional Under Eating Total Score","NULL","numeric","double","48","c(1, 4.25)"
"775","v7_cebq_ff","Visit 7 - CEBQ Food Fussiness Total Score","NULL","numeric","double","47","c(1, 5)"
"776","v7_cebq_approach","Visit 7 - CEBQ Approach Total Score","NULL","numeric","double","47","c(1.625, 3.688)"
"777","v7_cebq_avoid","Visit 7 - CEBQ Avoid Total Score","NULL","numeric","double","48","c(1.526, 4.263)"
"778","v7_cfq1","Visit 7 - Parent Reported: CFQ - When your child is home, how often are you responsible for feeding him/her?","c(Never = 1, Seldom = 2, `Half of time` = 3, `Most of time` = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"779","v7_cfq2","Visit 7 - Parent Reported: CFQ - How often are your responsible for deciding what your child portion sizes are?","c(Never = 1, Seldom = 2, `Half of time` = 3, `Most of time` = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"780","v7_cfq3","Visit 7 - Parent Reported: CFQ - How often are you responsible for deciding if your child has eaten the right kind of foods?","c(Never = 1, Seldom = 2, `Half of time` = 3, `Most of time` = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"781","v7_cfq4","Visit 7 - Parent Reported: CFQ Parent weight - Your childhood (5 to 10 years old)","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 4)"
"782","v7_cfq5","Visit 7 - Parent Reported: CFQ Parent weight - Your adolescence","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"783","v7_cfq6","Visit 7 - Parent Reported: CFQ Parent weight - Your 20","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"784","v7_cfq7","Visit 7 - Parent Reported: CFQ Parent weight - Currently","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"785","v7_cfq8","Visit 7 - Parent Reported: CFQ Child weight - Your child during the first year of life","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"786","v7_cfq9","Visit 7 - Parent Reported: CFQ Child weight - Your child as a toddler","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 4)"
"787","v7_cfq10","Visit 7 - Parent Reported: CFQ Child weight - Your child as a preschooler","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 4)"
"788","v7_cfq11","Visit 7 - Parent Reported: CFQ Child weight - Your child from Kindergarten through 2nd grade","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 3)"
"789","v7_cfq12","Visit 7 - Parent Reported: CFQ Child weight - Your child currently","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 3)"
"790","v7_cfq14","Visit 7 - Parent Reported: CFQ - How concerned are you about your child eating too much when you are not around him/her?","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"791","v7_cfq15","Visit 7 - Parent Reported: CFQ - How concerned are you about your child having to diet to maintain a desirable weight?","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"792","v7_cfq16","Visit 7 - Parent Reported: CFQ - How concerned are you about your child becoming over weight?","c(`Markedly underweight` = 1, Underweight = 2, Average = 3, Overweight = 4, `Markedly overweight` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"793","v7_cfq17","Visit 7 - Parent Reported: CFQ - I have to be sure my child does not eat too many sweets (candy, ice cream, cake or pastries).","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"794","v7_cfq18","Visit 7 - Parent Reported: CFQ - I have to be sure my child does not eat too many high fat foods.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"795","v7_cfq19","Visit 7 - Parent Reported: CFQ - I have to be sure my child does not eat too many of his/her favorite foods.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"796","v7_cfq20","Visit 7 - Parent Reported: CFQ - I intentionally keep some foods out of my child’s reach.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"797","v7_cfq21","Visit 7 - Parent Reported: CFQ - I offer sweets (candy, ice cream, cake or pastries) to my child as a reward for good behavior.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"798","v7_cfq22","Visit 7 - Parent Reported: CFQ - I offer my child his/her favorite foods in exchange for good behavior.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"799","v7_cfq23","Visit 7 - Parent Reported: CFQ - If I did not regulate or guide my child eating, he/she would eat too many junk foods.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"800","v7_cfq24","Visit 7 - Parent Reported: CFQ - If I did not regulate or guide my child eating, he/she would eat too many of his/her favorite foods.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"801","v7_cfq25","Visit 7 - Parent Reported: CFQ - My child should always eat all of the food on his/her plate.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 4)"
"802","v7_cfq26","Visit 7 - Parent Reported: CFQ - I have to be especially careful to ensure my child eats enough.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"803","v7_cfq27","Visit 7 - Parent Reported: CFQ - If my child says “I’m not hungry” I try to get him/her to eat anyway.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 4)"
"804","v7_cfq28","Visit 7 - Parent Reported: CFQ - If I did not guide or regulate my child’s eating, he/she would eat much less than he/she should.","c(Disagree = 1, `Slightly disagree` = 2, Neutral = 3, `Slightly agree` = 4, Agree = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"805","v7_cfq29","Visit 7 - Parent Reported: CFQ - How much do you keep track of the sweets (candy, ice cream, cake or pastries) that your child eats?","c(Never = 1, Rarely = 2, Sometimes = 3, Mostly = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"806","v7_cfq30","Visit 7 - Parent Reported: CFQ - How much do you keep track of the snack food (potato chips, Doritos, cheese puffs) that your child eats?","c(Never = 1, Rarely = 2, Sometimes = 3, Mostly = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"807","v7_cfq31","Visit 7 - Parent Reported: CFQ - How much do you keep track of the high fat foods that your child eats?","c(Never = 1, Rarely = 2, Sometimes = 3, Mostly = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"808","v7_cfq_resp","Visit 7 - CFQ Perceived Responsibility Total Score","NULL","numeric","double","47","c(2, 5)"
"809","v7_cfq_pcw","Visit 7 - CFQ Percieved Child Weight Total Score; question 13 skipped due to age range of children so average of questions 8-12","NULL","numeric","double","47","c(1.8, 3.6)"
"810","v7_cfq_ppw","Visit 7 - CFQ Perceived Parent Weight Total Score","NULL","numeric","double","47","c(2, 4.75)"
"811","v7_cfq_cwc","Visit 7 - CFQ Child Weight Concern Total Score","NULL","numeric","double","47","c(1, 5)"
"812","v7_cfq_rest","Visit 7 - CFQ Restriction Total Score","NULL","numeric","double","47","c(1, 4.75)"
"813","v7_cfq_pressure","Visit 7 - CFQ Pressure to Eat Total Score","NULL","numeric","double","47","c(1, 4.25)"
"814","v7_cfq_mon","Visit 7 - CFQ Monitoring Total Score","NULL","numeric","double","47","c(1.667, 5)"
"815","v7_prefered_grocerystore","Visit 7 - Parent Reported: Grocery story used re-leveled in R to start with 0","c(Giant = 0, Weis = 1, `Wegman's` = 2, Target = 3, Walmart = 4, `Sam's Club` = 5, `Trader Joe's` = 6, `A specialty or international food store, such as International Market` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","46","c(0, 7)"
"816","v7_rank_packagedbread","Visit 7 - Parent Reported: Rank Grocery - Pre-packaged bread items, such as sandwich bread, hamburger buns, hotdog rolls, muffins, or bagels","NULL","numeric","double","48","c(1, 32)"
"817","v7_rank_bakerybread","Visit 7 - Parent Reported: Rank Grocery - Bakery breads or other freshly made goods, such as cake, cookies, or doughnuts","NULL","numeric","double","48","c(2, 41)"
"818","v7_rank_saltysnack","Visit 7 - Parent Reported: Rank Grocery - Salty snacks, such as chips, crackers, popcorn, or jerky","NULL","numeric","double","48","c(3, 34)"
"819","v7_rank_sweetsnack","Visit 7 - Parent Reported: Rank Grocery - Sweet snacks, such as cookies or biscuits (This refers to pre-packaged items, not freshly made bakery items)","NULL","numeric","double","48","c(5, 40)"
"820","v7_rank_cheese","Visit 7 - Parent Reported: Rank Grocery - Cheese","NULL","numeric","double","48","c(2, 24)"
"821","v7_rank_milk","Visit 7 - Parent Reported: Rank Grocery - Milk","NULL","numeric","double","48","c(1, 28)"
"822","v7_rank_yogurt","Visit 7 - Parent Reported: Rank Grocery - Yogurt","NULL","numeric","double","48","c(1, 34)"
"823","v7_rank_butter","Visit 7 - Parent Reported: Rank Grocery - Butter, margarine, or other butter substitutes","NULL","numeric","double","48","c(4, 28)"
"824","v7_rank_eggs","Visit 7 - Parent Reported: Rank Grocery - Eggs","NULL","numeric","double","48","c(1, 36)"
"825","v7_rank_otherdairy","Visit 7 - Parent Reported: Rank Grocery - Other dairy products, such as sour cream","NULL","numeric","double","48","c(6, 37)"
"826","v7_rank_coffeetea","Visit 7 - Parent Reported: Rank Grocery - Coffee or tea","NULL","numeric","double","48","c(1, 39)"
"827","v7_rank_carbonated_drink","Visit 7 - Parent Reported: Rank Grocery - Soda or other carbonated beverages","NULL","numeric","double","48","c(6, 42)"
"828","v7_rank_fruitjuice_drink","Visit 7 - Parent Reported: Rank Grocery - Fruit juices or beverages, such as orange juice or apple cider","NULL","numeric","double","48","c(6, 39)"
"829","v7_rank_sports_drink","Visit 7 - Parent Reported: Rank Grocery - Sports drinks, such as Gatorade or Powerade","NULL","numeric","double","48","c(14, 41)"
"830","v7_rank_alcohol_drink","Visit 7 - Parent Reported: Rank Grocery - Alcoholic beverages, such as beer or wine","NULL","numeric","double","48","c(13, 42)"
"831","v7_rank_redmeat","Visit 7 - Parent Reported: Rank Grocery - Red meat, such as beef, pork, or lamb","NULL","numeric","double","48","c(2, 40)"
"832","v7_rank_poultry","Visit 7 - Parent Reported: Rank Grocery - Poultry, such as chicken or turkey","NULL","numeric","double","48","c(1, 41)"
"833","v7_rank_seafood","Visit 7 - Parent Reported: Rank Grocery - Seafood, such as shrimp, salmon, tilapia, tuna, crab, or lobster","NULL","numeric","double","48","c(5, 42)"
"834","v7_rank_pasta_rice","Visit 7 - Parent Reported: Rank Grocery - Pasta, noodles, or rice, such as fettuccine, lasagna, white rice, or brown rice","NULL","numeric","double","48","c(3, 28)"
"835","v7_rank_soup","Visit 7 - Parent Reported: Rank Grocery - Soup, such as chicken noodle or tomato","NULL","numeric","double","48","c(9, 36)"
"836","v7_rank_nuts_seeds","Visit 7 - Parent Reported: Rank Grocery - Nuts and seeds, such as peanuts, almonds, walnuts, or sunflower seeds","NULL","numeric","double","48","c(5, 37)"
"837","v7_rank_nutjelly_spread","Visit 7 - Parent Reported: Rank Grocery - Nut butters, jelly and honey, such as peanut or almond butter; or strawberry or grape jelly","NULL","numeric","double","48","c(4, 33)"
"838","v7_rank_breakfast_cereal","Visit 7 - Parent Reported: Rank Grocery - Breakfast cereals, such as oatmeal or cornflakes","NULL","numeric","double","48","c(2, 34)"
"839","v7_rank_breakfast_replacement","Visit 7 - Parent Reported: Rank Grocery - Breakfast, meal replacement, or protein bars, such as Luna, Cliff, Quest, Quaker, or Nature Valley bars","NULL","numeric","double","48","c(7, 41)"
"840","v7_rank_meal_replacement","Visit 7 - Parent Reported: Rank Grocery - Meal replacement shakes or protein powder, such as Glucerna shakes or Muscle Milk","NULL","numeric","double","48","c(25, 42)"
"841","v7_rank_freshprep_foods","Visit 7 - Parent Reported: Rank Grocery - Fresh prepared foods, such as pizza or salad bar entrees","NULL","numeric","double","48","c(7, 41)"
"842","v7_rank_fresh_veg","Visit 7 - Parent Reported: Rank Grocery - Fresh vegetables, such as spinach, carrots, or broccoli","NULL","numeric","double","48","c(1, 28)"
"843","v7_rank_fresh_fruit","Visit 7 - Parent Reported: Rank Grocery - Fresh fruits, such as strawberries, apples, or oranges","NULL","numeric","double","48","c(1, 37)"
"844","v7_rank_can_veg","Visit 7 - Parent Reported: Rank Grocery - Canned vegetables","NULL","numeric","double","48","c(9, 42)"
"845","v7_rank_can_fruit","Visit 7 - Parent Reported: Rank Grocery - Canned fruits","NULL","numeric","double","48","c(10, 42)"
"846","v7_rank_frozen_veg","Visit 7 - Parent Reported: Rank Grocery - Frozen vegetables","NULL","numeric","double","48","c(4, 32)"
"847","v7_rank_frozen_fruit","Visit 7 - Parent Reported: Rank Grocery - Frozen fruits","NULL","numeric","double","48","c(4, 39)"
"848","v7_rank_frozen_dinner","Visit 7 - Parent Reported: Rank Grocery - Frozen dinner items, such as pizza, macaroni and cheese, or French fries","NULL","numeric","double","48","c(2, 42)"
"849","v7_rank_frozen_breakfast","Visit 7 - Parent Reported: Rank Grocery - Frozen breakfast items, such as waffles","NULL","numeric","double","48","c(6, 41)"
"850","v7_rank_frozen_desert","Visit 7 - Parent Reported: Rank Grocery - Frozen desserts, such as cakes or pies","NULL","numeric","double","48","c(14, 42)"
"851","v7_rank_candygum","Visit 7 - Parent Reported: Rank Grocery - Candy or gum, such as chocolate, caramel, or toffee","NULL","numeric","double","48","c(11, 42)"
"852","v7_rank_bakingsupplies","Visit 7 - Parent Reported: Rank Grocery - Baking supplies, such as flour, sugar, or baking soda","NULL","numeric","double","48","c(10, 38)"
"853","v7_rank_condiments","Visit 7 - Parent Reported: Rank Grocery - Condiments or sauces, such as ketchup, mustard, mayonnaise, tomato sauce, barbeque sauce, or hot sauce","NULL","numeric","double","48","c(14, 41)"
"854","v7_rank_dips_spreads","Visit 7 - Parent Reported: Rank Grocery - Dips or spreads, such as hummus, French onion dip, or ranch dip","NULL","numeric","double","48","c(9, 42)"
"855","v7_rank_salad_dressings","Visit 7 - Parent Reported: Rank Grocery - Salad dressings or toppings, such as oil and vinegar, ranch, honey mustard, or croutons","NULL","numeric","double","48","c(12, 42)"
"856","v7_rank_spice_seasoning","Visit 7 - Parent Reported: Rank Grocery - Spices and seasonings, such as salt, pepper, cinnamon, basil, or oregano","NULL","numeric","double","48","c(12, 41)"
"857","v7_rank_cooking_oil","Visit 7 - Parent Reported: Rank Grocery - Oil, cooking spray, or shortening, such as olive oil or coconut oil","NULL","numeric","double","48","c(11, 42)"
"858","v7_grow_fruits","Visit 7 - Parent Reported: Grow own food - Fruits","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"859","v7_grow_veg","Visit 7 - Parent Reported: Grow own food - Vegetables","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"860","v7_grow_jellyspreads","Visit 7 - Parent Reported: Grow own food - Jelly, jam, or any other spreads/dips made from your fruits or vegetables","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"861","v7_grow_nuts_seeds","Visit 7 - Parent Reported: Grow own food - Nuts or seeds","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"862","v7_grow_milk","Visit 7 - Parent Reported: Grow own food - Milk","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 0)"
"863","v7_grow_cheese","Visit 7 - Parent Reported: Grow own food - Cheese","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 0)"
"864","v7_grow_butter","Visit 7 - Parent Reported: Grow own food - Butter","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 0)"
"865","v7_grow_eggs","Visit 7 - Parent Reported: Grow own food - Eggs","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"866","v7_grow_redmeat","Visit 7 - Parent Reported: Grow own food - Red Meat","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"867","v7_grow_poultry","Visit 7 - Parent Reported: Grow own food - Poultry Meat","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 0)"
"868","v7_encourage_plateclean_vas","Visit 7 - Parent Reported: Encourage child to eat all food on plate","NULL","numeric","double","47","c(0, 88)"
"869","v7_child_plateclean_vas","Visit 7 - Parent Reported: Child finishes all food on plate w/out encouragement","NULL","numeric","double","47","c(4, 96)"
"870","v7_percieved_child_kcal","Visit 7 - Parent Reported: Calories child needs per day","NULL","numeric","double","47","c(250, 5000)"
"871","v7_pcent_parent_portionchoice","Visit 7 - Parent Reported: Percentage of time each person determines child portion amount - Myself","NULL","numeric","double","47","c(0, 95)"
"872","v7_pcent_partner_portionchoice","Visit 7 - Parent Reported: Percentage of time each person determines child portion amount - My partner","NULL","numeric","double","48","c(0, 65)"
"873","v7_pcent_child_portionchoice","Visit 7 - Parent Reported: Percentage of time each person determines child portion amount - My child","NULL","numeric","double","47","c(0, 100)"
"874","v7_pcent_other_portionchoice","Visit 7 - Parent Reported: Percentage of time each person determines child portion amount - Other","NULL","numeric","double","47","c(0, 8)"
"875","v7_p_pss_practice1","Visit 7 - Parent Reported: Parent PSS Practice","NULL","numeric","double","47","c(0, 96)"
"876","v7_p_pss_vas_hunger","Visit 7 - Parent Reported: Parent PSS hunger","NULL","numeric","double","48","c(0, 91)"
"877","v7_p_pss_vas_couldeat","Visit 7 - Parent Reported: Parent PSS amount could eat","NULL","numeric","double","48","c(0, 89)"
"878","v7_p_pss_vas_fullness","Visit 7 - Parent Reported: Parent PSS fullness","NULL","numeric","double","47","c(0, 100)"
"879","v7_p_pss_practice2","Visit 7 - Parent Reported: Parent PSS Practice 2","NULL","numeric","double","47","c(0, 96)"
"880","v7_p_pss_apple_eat","Visit 7 - Parent Reported: PSS Apple slices - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"881","v7_p_pss_apple_freq","Visit 7 - Parent Reported: PSS Apple slices - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","49","c(0, 5)"
"882","v7_p_pss_apple_much","Visit 7 - Parent Reported: PSS Apple slices - How much eat","NULL","numeric","double","49","c(21, 90)"
"883","v7_p_pss_apple_like","Visit 7 - Parent Reported: PSS Apple slices - How much like","NULL","numeric","double","49","c(25, 100)"
"884","v7_p_pss_apple_portion","Visit 7 - Parent Reported: PSS Apple slices - How often determine portion","NULL","numeric","double","49","c(1, 100)"
"885","v7_p_pss_apple_nutrition","Visit 7 - Parent Reported: PSS Apple slices - How nutritious","NULL","numeric","double","49","c(25, 100)"
"886","v7_p_pss_broccoli_eat","Visit 7 - Parent Reported: PSS Broccoli - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"887","v7_p_pss_broccoli_freq","Visit 7 - Parent Reported: PSS Broccoli - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","62","c(0, 3)"
"888","v7_p_pss_broccoli_much","Visit 7 - Parent Reported: PSS Broccoli - How much eat","NULL","numeric","double","62","c(10, 100)"
"889","v7_p_pss_broccoli_like","Visit 7 - Parent Reported: PSS Apple slices - How much like","NULL","numeric","double","62","c(2, 100)"
"890","v7_p_pss_broccoli_portion","Visit 7 - Parent Reported: PSS Broccoli - How often determine portion","NULL","numeric","double","62","c(0, 100)"
"891","v7_p_pss_broccoli_nutrition","Visit 7 - Parent Reported: PSS Broccoli - How nutritious","NULL","numeric","double","62","c(57, 100)"
"892","v7_p_pss_cake_eat","Visit 7 - Parent Reported: PSS Angel food cake - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"893","v7_p_pss_cake_freq","Visit 7 - Parent Reported: PSS Angel food cake - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","51","c(0, 2)"
"894","v7_p_pss_cake_much","Visit 7 - Parent Reported: PSS Angel food cake - How much eat","NULL","numeric","double","51","c(9, 100)"
