global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	aroma_motion_01	aroma_motion_04	aroma_motion_05	aroma_motion_15	aroma_motion_18	aroma_motion_20	aroma_motion_22	aroma_motion_26
974.6901947	-1.015013951	1.030253321	950020.9756	1123.345958	-3.532865022	1261906.141	12.48113526	946.1774675	4.900260476	24.01255273	895251.7999	954.6149581	894.2938936	0	38.104298	0	0.34473	-0.053725748	-0.059247881	-0.079476646	-0.010568958	0.01763949	-0.085143095	-0.191900135	-0.186450771	0.124281391	0.063616096	0.040691511	-0.029238286	-0.002392162	0.010724789	-0.041107563	0.13107066	0.056747852	-0.18606454	-0.193926347	0.115988451	0.003116965	-0.075953364	-0.031735611	-0.02734167	0.012143686	0.046369582	0.120198596	0.036493622	0.151451836	-0.139443996	-0.0101754	0.0056547	0.000103539	3.20E-05	-0.0794103	-0.1301048	0.016927259	0.006305996	0.112827	-0.287134	0.082445934	0.012729932	-0.00314277	0.0014855	2.21E-06	9.88E-06	0.0010776	0.000853898	7.29E-07	1.16E-06	-0.00019131	0	0	3.66E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.146806744	0.290517109	0.096472576	0.621333701	0.36159838	-0.479619984	1.264681056	0.104066901
969.7745679	-4.915626762	24.16338647	940462.7126	1158.39143	35.0454723	1341870.706	1228.185129	940.966011	-5.211456468	27.15927852	885417.0339	951.1982211	857.6029247	0	35.898781	0	0.325482	-0.170671287	-0.265585727	0.064432709	-0.145187613	0.158821053	0.120801299	0.037749843	-0.166094503	0.223772107	-0.056598952	-0.208624834	0.047391483	-0.049323667	0.109390156	-0.113576867	-0.09330028	0.041235332	0.043380978	-0.170700855	0.241536043	0.105147257	0.169318665	0.021968366	-0.116005509	0.131861177	0.062096326	-0.129546202	0.066840148	0.080430334	-0.142262695	0.019252	0.0294274	0.00037064	0.000865972	-0.065092	0.0143183	0.000205014	0.004236968	-0.106067	-0.218894	0.047914583	0.011250208	0.000574568	0.003717338	1.38E-05	3.30E-07	0.000429526	-0.000648074	4.20E-07	1.84E-07	-0.00019131	0	0	3.66E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.796481573	1.469426421	1.173160196	2.01890723	-0.970118613	1.568180253	1.122178093	-0.886887649
963.2752009	-6.499366983	42.24177118	927899.1127	1157.036782	-1.354648701	1338734.114	1.835073104	943.1607753	2.194764332	4.816990473	889552.2481	953.2802021	855.2857329	0	28.619568	0	0.11754	-0.159910808	-0.231773141	-0.021846761	-0.059540753	0.142444607	0.145982948	-0.037039875	-0.210659504	-0.073095756	-0.018324829	-0.021121382	-0.108240593	0.11274352	0.129768118	-0.05445388	0.252111836	-0.035911951	-0.027944342	-0.215058681	-0.057869161	0.001204583	0.025699989	-0.116799318	0.041863043	0.216410192	0.028216463	0.214129263	0.025518529	0.116981191	-0.144862036	-0.0107657	-0.0300177	0.0001159	0.000901062	-0.0501241	0.0149679	0.000224038	0.002512425	-0.0914369	0.0146301	0.00021404	0.008360707	-0.00118478	-0.001759348	3.10E-06	1.40E-06	0.00160296	0.001173434	1.38E-06	2.57E-06	8.33E-05	0.000274641	7.54E-08	6.94E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6648248	-0.215295965	-0.079049839	1.887655841	-0.785158397	-0.775768014	-1.479706396	-0.790937541
966.0330078	2.757806898	7.605498885	933219.7722	1142.164062	-14.87271994	1304538.744	221.1977983	936.6824363	-6.478339035	41.96887665	877373.9865	946.6260839	936.7552756	0	57.359863	0	0.870365	0.095267783	-0.074906161	0.206919202	0.07027763	0.245555416	-0.004908902	0.143334308	0.10284118	0.337532903	0.103668231	0.072006267	0.037858589	0.005412159	-0.027644463	-0.259365187	0.027792138	-0.039344622	0.142160409	0.104571421	0.339923075	-0.014550226	-0.140109324	0.03200553	-0.016290089	0.077702152	0.245621062	-0.018988043	0.0187946	0.16043102	-0.147238009	-0.00375324	0.00701246	1.41E-05	4.92E-05	0.198417	0.2485411	0.061772678	0.039369306	0.535954	0.6273909	0.393619341	0.28724669	-0.00910297	-0.00791819	6.27E-05	8.29E-05	0.00059062	-0.00101234	1.02E-06	3.49E-07	0.000197972	0.000114641	1.31E-08	3.92E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.492202988	1.041562299	-1.391986524	0.866834254	1.005702158	1.033760239	0.960798477	-0.038806891
967.3680965	1.335088677	1.782461776	935801.0341	1117.206435	-24.95762634	1248150.219	622.8831123	937.8243528	1.141916548	1.303973403	879514.5168	945.8128248	921.787044	0	42.215446	0	0.269892	0.120478145	0.124390041	0.051889064	-0.088814805	0.177846254	-0.314549267	0.020604482	0.174086921	0.440591087	0.04282913	0.117418281	0.093824675	-0.3099955	0.145158012	-0.04235795	0.037154797	-0.22948185	0.015656036	0.169864014	0.42051301	-0.054276901	-0.124737261	0.082388588	-0.370547239	-0.02598825	-0.008270962	0.01369207	-0.229450672	-0.253290504	-0.149386953	-0.0165131	-0.01275986	0.000272682	0.000162814	0.0622625	-0.1361545	0.018538048	0.003876619	0.590669	0.054715	0.002993731	0.348889868	-0.00475973	0.00434324	1.89E-05	2.27E-05	0.00059062	0	0	3.49E-07	-0.000287191	-0.000485163	2.35E-07	8.25E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.427472845	-2.736366592	0.19427516	-0.500866854	1.142436629	-0.785987982	3.852011411	-1.351005085
968.852937	1.48484051	2.20475134	938676.0136	1105.46239	-11.74404485	1222047.097	137.9225895	936.9538444	-0.870508409	0.757784889	877882.5066	945.098889	907.8678481	0	37.155819	0	0.405392	0.119739849	0.078525209	0.098501196	0.119849576	-0.010546303	-0.024249973	0.157884428	0.205909636	0.102171611	-0.154342675	0.087661393	0.085437525	0.098711892	-0.11446454	-0.082743631	-0.03111601	0.172099893	0.152539074	0.211577129	0.083376104	-0.179653527	0.056102242	0.106685696	0.099256394	-0.016566315	0.097816422	-0.04110651	0.156141303	-0.08087458	-0.151305552	-0.0446883	-0.0281752	0.001997044	0.000793842	0.123877	0.0616145	0.003796347	0.015345511	0.804449	0.21378	0.045701888	0.647138194	-0.0102692	-0.00550947	3.04E-05	0.000105456	0.00151648	0.00092586	8.57E-07	2.30E-06	-0.00019131	9.59E-05	9.19E-09	3.66E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.950112672	-0.812575296	-2.852187092	-0.545478477	-1.022480335	-0.527358269	1.033515934	-0.057292002
970.4472512	1.594314189	2.541837734	941767.8674	1116.774075	11.3116841	1247184.334	127.9541972	941.1604631	4.206618668	17.69564062	885783.0173	948.7984847	917.8501351	0	26.740705	0	0.0809651	0.156365989	0.147676357	0.082661331	-0.041012761	-0.037184353	-0.025666599	-0.046157804	0.161368062	-0.049101176	-0.176594574	-0.002146284	-0.057826998	-0.03393	-0.005565422	0.131149146	0.076041412	0.059368164	-0.051990394	0.161015917	-0.049998277	-0.102113139	0.138351682	-0.046208699	-0.038752332	-0.042056847	-0.085289794	0.092197499	0.023457049	-0.060782732	-0.15299085	-0.0446187	6.96E-05	0.001990828	4.84E-09	0.184276	0.060399	0.003648039	0.033957644	0.85952	0.055071	0.003032815	0.73877463	-0.01013	0.0001392	1.94E-08	0.000102617	0.00139434	-0.00012214	1.49E-08	1.94E-06	-9.69E-05	9.44E-05	8.91E-09	9.39E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.146206059	-1.621097748	-0.624193473	-0.772097082	1.280642977	-0.175554407	-0.922517411	-0.050187089
968.9643172	-1.482934037	2.19909336	938891.8479	1130.944484	14.1704093	1279035.426	200.8004997	944.8673474	3.70688428	13.74099107	892774.3042	953.1329236	912.9658852	0	29.018198	0	0.24057	0.107043516	0.028347248	0.086258699	0.178190289	-0.057998658	0.209280083	-0.145657876	0.019814052	-0.076397443	-0.226291982	0.113497365	-0.097875746	0.103734816	-0.137690123	-0.12908276	0.000447313	0.058511141	-0.145316564	0.019070197	-0.08777479	-0.247839402	0.094188214	-0.077786934	0.130198625	-0.011233028	0.165831529	-0.003578297	0.057007842	-0.048490331	-0.154440246	-0.0101327	0.034486	0.000102672	0.001189284	-0.00796966	-0.19224566	0.036958394	6.35E-05	0.744276	-0.115244	0.01328118	0.553946764	-0.00927006	0.00085994	7.39E-07	8.59E-05	0.00172731	0.00033297	1.11E-07	2.98E-06	-0.000603209	-0.000506294	2.56E-07	3.64E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.831687865	-0.610483587	-2.119822893	0.198660618	0.531721028	-1.064645942	-0.691316463	-1.013013267
968.4419778	-0.52233933	0.272838376	937879.8644	1137.83629	6.891805888	1294671.422	47.4969884	939.0786817	-5.788665637	33.50864985	881868.7705	947.6861427	918.7660581	0	31.587635	0	0.26676	0.16458062	-0.011816574	0.231504857	0.0201092	-0.125300029	0.114840772	0.011745653	0.119084543	0.125598482	-0.018833725	5.77E-05	-0.24705118	-0.051094736	-0.124333859	-0.123992641	-0.005384524	0.058630505	0.00565412	0.122387261	0.127608272	-0.030690551	0.016820713	-0.247320255	-0.009425523	-0.084005136	0.160682689	-0.022709818	0.022338368	0.020555167	-0.155651507	0.00452636	0.01465906	2.05E-05	0.000214888	0.0126849	0.02065456	0.000426611	0.000160907	0.975698	0.231422	0.053556142	0.951986587	-0.0107337	-0.00146364	2.14E-06	0.000115212	0.00065824	-0.00106907	1.14E-06	4.33E-07	-0.000714813	-0.000111604	1.25E-08	5.11E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43166352	0.338683557	-1.014022918	-0.206163599	2.215614354	1.356261929	0.696474047	-0.225748557
968.5057967	0.063818825	0.004072842	938003.4782	1126.846243	-10.9900469	1269782.455	120.7811308	942.2623065	3.183624742	10.1354665	887858.2542	950.3916644	909.9248651	0	27.432636	1.5	0.213805	0.141387613	0.095053513	0.072782488	0.012177342	0.022658989	0.194444455	-0.096461732	0.098277448	-0.010013179	-0.053525509	0.138211448	-0.136597665	0.136653486	0.028537382	0.038054938	-0.041404888	0.025740424	-0.098868242	0.096405118	-0.017414113	-0.149434077	-0.052530606	-0.121471958	0.097525133	0.080259852	-0.0439482	-0.023140971	-0.005806913	0.056060851	-0.156622765	0.120997	0.11647064	0.014640274	0.01356541	-0.0378182	-0.0505031	0.002550563	0.001430216	0.840951	-0.134747	0.018156754	0.707198584	-0.0095519	0.0011818	1.40E-06	9.12E-05	-0.000244149	-0.000902389	8.14E-07	5.96E-08	-0.000138759	0.000576054	3.32E-07	1.93E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.028421751	-1.071594379	-0.953551279	0.071258281	0.768596716	-1.207179556	0.169403224	0.524174562
967.6341216	-0.871675043	0.75981738	936315.7933	1115.150946	-11.6952971	1243561.632	136.7799742	941.5606241	-0.701682378	0.49235816	886536.4089	949.1265039	878.8073293	0	35.64119	1.5	0.540673	0.056431224	0.032720247	0.029213884	0.158640044	0.029256789	-0.001671273	-0.053720451	0.092489145	-0.163497902	-0.114162708	0.099143625	0.217139965	0.427584777	0.311514445	-0.003278835	-0.178837614	-0.458058	-0.05611673	0.090307833	-0.155034298	-0.104379939	0.024808235	0.241928812	0.256030162	0.399103386	-0.134607279	-0.113841767	-0.513866343	-0.037383589	-0.157352521	0.0791636	-0.0418334	0.006266876	0.001750033	0.027199	0.0650172	0.004227236	0.000739786	0.506821	-0.33413	0.111642857	0.256867526	-0.00278804	0.00676386	4.57E-05	7.77E-06	-0.000687134	-0.000442985	1.96E-07	4.72E-07	-0.000619265	-0.000480506	2.31E-07	3.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.837464606	-1.325413822	-0.622978976	-1.567612204	1.729977256	-0.113645702	-0.30431162	0.456906085
967.8874895	0.253367932	0.064195309	936806.1924	1114.64828	-0.502665305	1242440.789	0.252672409	940.5026926	-1.057931499	1.119219056	884545.3148	948.386105	908.303893	0	31.738993	1.5	0.476919	0.126273917	0.13967048	-0.008546927	-0.104336647	0.002186436	0.108636487	-0.051988082	0.11127436	-0.115946863	-0.079792824	-0.010047255	-0.157296938	-0.094734664	-0.070602776	-0.014516009	0.051146198	-0.032683996	-0.057808838	0.110198313	-0.120495503	-0.03867502	0.068164331	-0.158067992	-0.061942153	-0.083330855	0.062054197	0.047128999	-0.033415563	-0.00160996	-0.157839652	0.0576572	-0.0215064	0.003324353	0.000462525	-0.00622567	-0.03342467	0.001117209	3.88E-05	0.765893	0.259072	0.067118301	0.586592087	-0.00933834	-0.0065503	4.29E-05	8.72E-05	0.000760515	0.001447649	2.10E-06	5.78E-07	-0.000537222	8.20E-05	6.73E-09	2.89E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.91707175	-1.14132346	-1.181588288	-0.493749058	0.394447484	-1.126983	-0.54210141	-0.554185551
967.7229031	-0.16458643	0.027088693	936487.6172	1115.064964	0.416683082	1243369.873	0.17362479	939.4864165	-1.016276159	1.032817232	882634.7267	947.194522	909.1641058	0	24.360758	1.5	0.0658654	0.13003414	0.085639937	0.077289076	0.167123816	0.003703139	-0.052997386	0.043138978	0.131185051	-0.054719887	-0.045088236	0.222516565	-0.103352994	0.072634568	-0.164337379	-0.077768292	0.03812393	0.019633293	0.038320564	0.13912502	-0.064855043	-0.19834277	-0.108158435	-0.076763863	0.136610934	-0.085180021	0.121903286	0.038617927	0.01510934	-0.077894944	-0.158083405	0.0467675	-0.0108897	0.002187199	0.000118586	0.0148149	0.02104057	0.000442706	0.000219481	0.777217	0.011324	0.000128233	0.604066265	-0.0101912	-0.00085286	7.27E-07	0.000103861	0.00127182	0.000511305	2.61E-07	1.62E-06	0	0.000537222	2.89E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.036375879	0.066556114	-2.091873812	-1.63024728	1.376353435	-1.147042962	-0.050683413	-0.794538637
